Country Name,Country Code,Year,Users percentage,Region,IncomeGroup,SpecialNotes,Population,Users Total
Malawi,MWI,2009,1.07,Sub-Saharan Africa,Low income,,14298932,152998
Malawi,MWI,2010,2.26,Sub-Saharan Africa,Low income,,14718422,332636
Malawi,MWI,2011,3.33,Sub-Saharan Africa,Low income,,15146094,504364
Malawi,MWI,2012,4.3506,Sub-Saharan Africa,Low income,,15581251,677877
Malawi,MWI,2013,5.05,Sub-Saharan Africa,Low income,,16024775,809251
Malawi,MWI,2014,5.83,Sub-Saharan Africa,Low income,,16477966,960665
Malawi,MWI,2015,6.0,Sub-Saharan Africa,Low income,,16938942,1016336
Malawi,MWI,2016,6.3,Sub-Saharan Africa,Low income,,17405624,1096554
Malawi,MWI,2017,7.0,Sub-Saharan Africa,Low income,,17881167,1251681
Malawi,MWI,2018,8.0,Sub-Saharan Africa,Low income,,18367883,1469430
Malawi,MWI,2019,9.9,Sub-Saharan Africa,Low income,,18867337,1867866
Malawi,MWI,2020,,Sub-Saharan Africa,Low income,,19377061,0
Malaysia,MYS,1990,0.0,East Asia & Pacific,Upper middle income,,17517054,0
Malaysia,MYS,1991,0.0,East Asia & Pacific,Upper middle income,,18017464,0
Malaysia,MYS,1992,0.001047822,East Asia & Pacific,Upper middle income,,18526708,194
Malaysia,MYS,1993,0.025538478,East Asia & Pacific,Upper middle income,,19050077,4865
Malaysia,MYS,1994,0.099607417,East Asia & Pacific,Upper middle income,,19588703,19511
Malaysia,MYS,1995,0.145673837,East Asia & Pacific,Upper middle income,,20136888,29334
Malaysia,MYS,1996,0.852044466,East Asia & Pacific,Upper middle income,,20689051,176279
Malaysia,MYS,1997,2.307393234,East Asia & Pacific,Upper middle income,,21249178,490302
Malaysia,MYS,1998,6.751770483,East Asia & Pacific,Upper middle income,,21810542,1472597
Malaysia,MYS,1999,12.3055022,East Asia & Pacific,Upper middle income,,22368655,2752575
Malaysia,MYS,2000,21.38473116,East Asia & Pacific,Upper middle income,,22945150,4906758
Malaysia,MYS,2001,26.6959725,East Asia & Pacific,Upper middle income,,23542517,6284903
Malaysia,MYS,2002,32.33820434,East Asia & Pacific,Upper middle income,,24142445,7807233
Malaysia,MYS,2003,34.97115234,East Asia & Pacific,Upper middle income,,24739411,8651657
Malaysia,MYS,2004,42.25226563,East Asia & Pacific,Upper middle income,,25333247,10703870
Malaysia,MYS,2005,48.62917025,East Asia & Pacific,Upper middle income,,25923536,12606400
Malaysia,MYS,2006,51.63798899,East Asia & Pacific,Upper middle income,,26509413,13688927
Malaysia,MYS,2007,55.7,East Asia & Pacific,Upper middle income,,27092604,15090580
Malaysia,MYS,2008,55.8,East Asia & Pacific,Upper middle income,,27664296,15436677
Malaysia,MYS,2009,55.9,East Asia & Pacific,Upper middle income,,28217204,15773417
Malaysia,MYS,2010,56.3,East Asia & Pacific,Upper middle income,,28717731,16168082
Malaysia,MYS,2011,61.0,East Asia & Pacific,Upper middle income,,29184133,17802321
Malaysia,MYS,2012,65.8,East Asia & Pacific,Upper middle income,,29660212,19516419
Malaysia,MYS,2013,57.05751226,East Asia & Pacific,Upper middle income,,30134807,17194171
Malaysia,MYS,2014,63.66542588,East Asia & Pacific,Upper middle income,,30606459,19485732
Malaysia,MYS,2015,71.06406781,East Asia & Pacific,Upper middle income,,31068833,22078776
Malaysia,MYS,2016,78.78830993,East Asia & Pacific,Upper middle income,,31526418,24839131
Malaysia,MYS,2017,80.14047901,East Asia & Pacific,Upper middle income,,31975806,25625564
Malaysia,MYS,2018,81.20104862,East Asia & Pacific,Upper middle income,,32399271,26308547
Malaysia,MYS,2019,84.18714501,East Asia & Pacific,Upper middle income,,32804020,27616767
Malaysia,MYS,2020,89.55501192,East Asia & Pacific,Upper middle income,,33199993,29732257
Maldives,MDV,1990,0.0,South Asia,Upper middle income,,224957,0
Maldives,MDV,1991,0.0,South Asia,Upper middle income,,232150,0
Maldives,MDV,1992,0.0,South Asia,Upper middle income,,239136,0
Maldives,MDV,1993,0.0,South Asia,Upper middle income,,245845,0
Maldives,MDV,1994,0.0,South Asia,Upper middle income,,252201,0
Maldives,MDV,1995,0.0,South Asia,Upper middle income,,258208,0
Maldives,MDV,1996,0.22693009,South Asia,Upper middle income,,263841,598
Maldives,MDV,1997,0.309444238,South Asia,Upper middle income,,269040,832
Maldives,MDV,1998,0.569627464,South Asia,Upper middle income,,273796,1559
Maldives,MDV,1999,1.119908615,South Asia,Upper middle income,,278111,3114
Maldives,MDV,2000,2.203872939,South Asia,Upper middle income,,282507,6226
Maldives,MDV,2001,3.617290649,South Asia,Upper middle income,,287324,10393
Maldives,MDV,2002,5.347765169,South Asia,Upper middle income,,292284,15630
Maldives,MDV,2003,5.97659285,South Asia,Upper middle income,,297226,17763
Maldives,MDV,2004,6.588254875,South Asia,Upper middle income,,302135,19905
Maldives,MDV,2005,6.869605067,South Asia,Upper middle income,,307018,21090
Maldives,MDV,2006,11.03635278,South Asia,Upper middle income,,314401,34698
Maldives,MDV,2007,16.3,South Asia,Upper middle income,,325126,52995
Maldives,MDV,2008,23.2,South Asia,Upper middle income,,336883,78156
Maldives,MDV,2009,24.8,South Asia,Upper middle income,,349037,86561
Maldives,MDV,2010,26.53,South Asia,Upper middle income,,361575,95925
Maldives,MDV,2011,34.0,South Asia,Upper middle income,,374440,127309
Maldives,MDV,2012,38.9301,South Asia,Upper middle income,,387539,150869
Maldives,MDV,2013,44.1,South Asia,Upper middle income,,400728,176721
Maldives,MDV,2014,49.28,South Asia,Upper middle income,,416738,205368
Maldives,MDV,2015,54.46195515,South Asia,Upper middle income,,435582,237226
Maldives,MDV,2016,59.09258997,South Asia,Upper middle income,,454252,268429
Maldives,MDV,2017,61.25,South Asia,Upper middle income,,472442,289370
Maldives,MDV,2018,62.07,South Asia,Upper middle income,,489758,303992
Maldives,MDV,2019,62.5,South Asia,Upper middle income,,504508,315317
Maldives,MDV,2020,62.93,South Asia,Upper middle income,,514438,323735
Mali,MLI,1990,0.0,Sub-Saharan Africa,Low income,,8945026,0
Mali,MLI,1991,0.0,Sub-Saharan Africa,Low income,,9123969,0
Mali,MLI,1992,0.0,Sub-Saharan Africa,Low income,,9310572,0
Mali,MLI,1993,0.0,Sub-Saharan Africa,Low income,,9506510,0
Mali,MLI,1994,0.0,Sub-Saharan Africa,Low income,,9711797,0
Mali,MLI,1995,0.0,Sub-Saharan Africa,Low income,,9921094,0
Mali,MLI,1996,0.002055228,Sub-Saharan Africa,Low income,,10131906,208
Mali,MLI,1997,0.010085919,Sub-Saharan Africa,Low income,,10359301,1044
Mali,MLI,1998,0.019793888,Sub-Saharan Africa,Low income,,10620475,2102
Mali,MLI,1999,0.060909873,Sub-Saharan Africa,Low income,,10916993,6649
Mali,MLI,2000,0.142545755,Sub-Saharan Africa,Low income,,11239101,16020
Mali,MLI,2001,0.185897413,Sub-Saharan Africa,Low income,,11583824,21534
Mali,MLI,2002,0.227045578,Sub-Saharan Africa,Low income,,11952660,27137
Mali,MLI,2003,0.310364443,Sub-Saharan Africa,Low income,,12342165,38305
Mali,MLI,2004,0.43281964,Sub-Saharan Africa,Low income,,12751995,55193
Mali,MLI,2005,0.507063136,Sub-Saharan Africa,Low income,,13180551,66833
Mali,MLI,2006,0.729627281,Sub-Saharan Africa,Low income,,13623541,99401
Mali,MLI,2007,0.81,Sub-Saharan Africa,Low income,,14080912,114055
Mali,MLI,2008,1.57,Sub-Saharan Africa,Low income,,14551117,228452
Mali,MLI,2009,1.8,Sub-Saharan Africa,Low income,,15032635,270587
Mali,MLI,2010,2.0,Sub-Saharan Africa,Low income,,15529181,310583
Mali,MLI,2011,2.2,Sub-Saharan Africa,Low income,,16039734,352874
Mali,MLI,2012,2.8,Sub-Saharan Africa,Low income,,16514687,462411
Mali,MLI,2013,3.5,Sub-Saharan Africa,Low income,,17004033,595141
Mali,MLI,2014,7.0,Sub-Saharan Africa,Low income,,17551814,1228626
Mali,MLI,2015,10.33,Sub-Saharan Africa,Low income,,18112907,1871063
Mali,MLI,2016,14.0,Sub-Saharan Africa,Low income,,18700106,2618014
Mali,MLI,2017,18.9,Sub-Saharan Africa,Low income,,19311355,3649846
Mali,MLI,2018,21.4,Sub-Saharan Africa,Low income,,19934298,4265939
Mali,MLI,2019,24.2,Sub-Saharan Africa,Low income,,20567424,4977316
Mali,MLI,2020,27.4,Sub-Saharan Africa,Low income,,21224040,5815386
Malta,MLT,1990,0.0,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",354170,0
Malta,MLT,1991,0.0,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",363845,0
Malta,MLT,1992,0.0,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",367618,0
Malta,MLT,1993,0.0,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",371308,0
Malta,MLT,1994,0.0,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",374797,0
Malta,MLT,1995,0.224995699,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",377419,849
Malta,MLT,1996,1.051527475,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",379905,3994
Malta,MLT,1997,3.920605132,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",382791,15007
Malta,MLT,1998,6.500783995,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",385287,25046
Malta,MLT,1999,7.759798038,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",387578,30075
Malta,MLT,2000,13.11370871,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",390087,51154
Malta,MLT,2001,17.87784832,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",393028,70264
Malta,MLT,2002,28.92,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",395969,114514
Malta,MLT,2003,31.64,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",398582,126111
Malta,MLT,2004,34.62,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",401268,138918
Malta,MLT,2005,41.24,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",403834,166541
Malta,MLT,2006,40.41,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",405308,163784
Malta,MLT,2007,46.9,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",406724,190753
Malta,MLT,2008,50.08,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",409379,205017
Malta,MLT,2009,58.86,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",412477,242783
Malta,MLT,2010,63.0,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",414508,261140
Malta,MLT,2011,68.01982379,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",416268,283144
Malta,MLT,2012,68.19987429,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",420028,286458
Malta,MLT,2013,68.9138,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",425967,293550
Malta,MLT,2014,73.17,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",434558,317966
Malta,MLT,2015,75.96001898,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",445053,338062
Malta,MLT,2016,78.0751488,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",455356,355519
Malta,MLT,2017,81.01191108,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",467999,379134
Malta,MLT,2018,81.65804429,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",484630,395739
Malta,MLT,2019,85.77856081,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",504062,432377
Malta,MLT,2020,86.85876416,Middle East & North Africa,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN.",515332,447611
Marshall Islands,MHL,1990,0.0,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,46047,0
Marshall Islands,MHL,1991,0.0,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,47053,0
Marshall Islands,MHL,1992,0.0,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,48015,0
Marshall Islands,MHL,1993,0.0,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,48944,0
Marshall Islands,MHL,1994,0.0,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,49840,0
Marshall Islands,MHL,1995,0.0,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,50702,0
Marshall Islands,MHL,1996,0.037059432,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,51538,19
Marshall Islands,MHL,1997,,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,52358,0
Marshall Islands,MHL,1998,,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,53164,0
Marshall Islands,MHL,1999,0.966071567,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,53834,520
Marshall Islands,MHL,2000,1.534271796,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,54224,831
Marshall Islands,MHL,2001,1.706614078,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,54413,928
Marshall Islands,MHL,2002,2.335444575,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,54496,1272
Marshall Islands,MHL,2003,2.569750367,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,54493,1400
Marshall Islands,MHL,2004,3.599776814,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,54435,1959
Marshall Islands,MHL,2005,3.878702398,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,54337,2107
Marshall Islands,MHL,2006,3.795590214,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,54208,2057
Marshall Islands,MHL,2007,3.95,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,54038,2134
Marshall Islands,MHL,2008,4.6,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,53816,2475
Marshall Islands,MHL,2009,5.6,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,53593,3001
Marshall Islands,MHL,2010,7.0,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,53416,3739
Marshall Islands,MHL,2011,10.0,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,52971,5297
Marshall Islands,MHL,2012,12.5,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,52203,6525
Marshall Islands,MHL,2013,14.0,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,51352,7189
Marshall Islands,MHL,2014,16.8,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,50419,8470
Marshall Islands,MHL,2015,19.2824418,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,49410,9527
Marshall Islands,MHL,2016,29.78777936,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,48329,14396
Marshall Islands,MHL,2017,38.70116262,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,47187,18261
Marshall Islands,MHL,2018,,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,45989,0
Marshall Islands,MHL,2019,,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,44728,0
Marshall Islands,MHL,2020,,East Asia & Pacific,Upper middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY.,43413,0
Mauritania,MRT,1990,0.0,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2006027,0
Mauritania,MRT,1991,0.0,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2066302,0
Mauritania,MRT,1992,0.0,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2147527,0
Mauritania,MRT,1993,0.0,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2237064,0
Mauritania,MRT,1994,0.0,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2315191,0
Mauritania,MRT,1995,0.0,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2380341,0
Mauritania,MRT,1996,,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2428816,0
Mauritania,MRT,1997,0.004172527,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2484278,103
Mauritania,MRT,1998,0.040594795,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2550501,1035
Mauritania,MRT,1999,0.118464464,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2620611,3104
Mauritania,MRT,2000,0.192031462,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2695003,5175
Mauritania,MRT,2001,0.261448552,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2761823,7220
Mauritania,MRT,2002,0.363229415,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2821703,10249
Mauritania,MRT,2003,0.424004896,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2883326,12225
Mauritania,MRT,2004,0.481470438,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2946575,14186
Mauritania,MRT,2005,0.669966475,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),3012360,20181
Mauritania,MRT,2006,0.979661253,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),3081229,30185
Mauritania,MRT,2007,1.433613196,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),3153508,45209
Mauritania,MRT,2008,1.87,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),3233336,60463
Mauritania,MRT,2009,2.28,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),3322616,75755
Mauritania,MRT,2010,4.0,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),3419461,136778
Mauritania,MRT,2011,4.5,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),3524249,158591
Mauritania,MRT,2012,5.0,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),3636113,181805
Mauritania,MRT,2013,6.2,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),3742959,232063
Mauritania,MRT,2014,11.8,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),3843174,453494
Mauritania,MRT,2015,17.6,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),3946220,694534
Mauritania,MRT,2016,24.1,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),4051890,976505
